INSTRUMENT,SYMBOL,EXPIRY_DT,STRIKE_PR,OPTION_TYP,OPEN,HIGH,LOW,CLOSE,SETTLE_PR,CONTRACTS,VAL_INLAKH,OPEN_INT,CHG_IN_OI,TIMESTAMP
OPTSTK,IOB,28-Apr-2016,22.5,PE,0.2,0.2,0.2,0.2,0.2,1,3.17,112000,14000,01-APR-2016
OPTSTK,IOB,28-Apr-2016,27.5,PE,0.9,0.9,0.45,0.5,0.5,6,23.59,42000,14000,01-APR-2016
OPTSTK,IOC,28-Apr-2016,400.0,CE,11.4,11.4,9.75,10.15,10.15,92,453.33,76800,45600,01-APR-2016
OPTSTK,IOC,28-Apr-2016,410.0,CE,8.0,8.0,6.45,6.85,6.85,16,80.07,60000,3600,01-APR-2016
OPTSTK,IOC,28-Apr-2016,420.0,CE,5.1,5.55,4.0,4.55,4.55,28,142.66,25200,8400,01-APR-2016
OPTSTK,IOC,28-Apr-2016,430.0,CE,2.8,2.8,2.55,2.7,2.7,8,41.54,12000,6000,01-APR-2016
OPTSTK,IOC,28-Apr-2016,470.0,CE,0.6,0.6,0.6,0.6,0.6,5,28.23,6000,1200,01-APR-2016
OPTSTK,IOC,28-Apr-2016,360.0,PE,2.25,2.25,2.25,2.25,2.25,1,4.34,1200,0,01-APR-2016
OPTSTK,IOC,28-Apr-2016,370.0,PE,3.4,3.4,3.4,3.4,3.4,1,4.48,6000,1200,01-APR-2016
OPTSTK,IOC,28-Apr-2016,380.0,PE,5.4,6.4,5.4,6.4,6.4,7,32.42,22800,0,01-APR-2016
OPTSTK,IOC,28-Apr-2016,390.0,PE,8.65,9.95,8.65,9.8,9.8,6,28.76,4800,2400,01-APR-2016
OPTSTK,IOC,28-Apr-2016,400.0,PE,13.85,13.85,13.85,13.85,13.85,1,4.96,6000,1200,01-APR-2016
OPTSTK,IOC,28-Apr-2016,410.0,PE,22.4,22.45,22.4,22.45,22.45,2,10.37,32400,0,01-APR-2016
OPTSTK,IRB,28-Apr-2016,230.0,CE,13.0,16.0,13.0,15.45,15.45,6,30.88,16800,2100,01-APR-2016
OPTSTK,IRB,28-Apr-2016,240.0,CE,6.75,10.9,6.65,8.95,8.95,72,376.06,65100,33600,01-APR-2016
OPTSTK,IRB,28-Apr-2016,250.0,CE,5.9,6.3,5.0,5.25,5.25,20,107.31,29400,16800,01-APR-2016
OPTSTK,IRB,28-Apr-2016,260.0,CE,2.7,3.75,2.7,3.15,3.15,48,265.45,69300,65100,01-APR-2016
OPTSTK,IRB,28-Apr-2016,280.0,CE,1.05,1.05,0.85,0.85,0.85,2,11.79,4200,2100,01-APR-2016
OPTSTK,IRB,28-Apr-2016,210.0,PE,1.65,1.65,1.6,1.6,1.6,3,13.33,8400,6300,01-APR-2016
OPTSTK,IRB,28-Apr-2016,220.0,PE,3.3,3.55,3.1,3.3,3.3,18,84.42,33600,21000,01-APR-2016
OPTSTK,IRB,28-Apr-2016,230.0,PE,6.2,6.65,5.6,6.5,6.5,13,64.45,21000,8400,01-APR-2016
OPTSTK,IRB,28-Apr-2016,240.0,PE,10.6,10.75,10.25,10.25,10.25,4,21.04,8400,8400,01-APR-2016
OPTSTK,ITC,28-Apr-2016,300.0,CE,36.0,36.9,34.75,36.9,36.9,3,16.12,14400,4800,01-APR-2016
OPTSTK,ITC,28-Apr-2016,305.0,CE,30.0,30.0,30.0,30.0,30.0,1,5.36,1600,1600,01-APR-2016
OPTSTK,ITC,28-Apr-2016,310.0,CE,26.25,26.25,26.25,26.25,26.25,1,5.38,9600,1600,01-APR-2016
OPTSTK,ITC,28-Apr-2016,315.0,CE,21.9,22.65,21.9,22.65,22.65,4,21.57,8000,0,01-APR-2016
OPTSTK,ITC,28-Apr-2016,320.0,CE,16.5,20.0,16.5,19.75,19.75,24,129.99,60800,8000,01-APR-2016
OPTSTK,ITC,28-Apr-2016,325.0,CE,10.0,15.9,10.0,15.25,15.25,8,43.43,49600,-1600,01-APR-2016
OPTSTK,ITC,28-Apr-2016,330.0,CE,8.35,13.0,8.0,12.6,12.6,317,1732.1,259200,-16000,01-APR-2016
OPTSTK,ITC,28-Apr-2016,335.0,CE,5.1,10.0,5.1,9.6,9.6,206,1133.51,96000,36800,01-APR-2016
OPTSTK,ITC,28-Apr-2016,340.0,CE,4.25,7.65,4.05,7.25,7.25,2166,12013.99,424000,140800,01-APR-2016
OPTSTK,ITC,28-Apr-2016,345.0,CE,4.1,5.55,4.1,5.35,5.35,208,1164.17,155200,59200,01-APR-2016
OPTSTK,ITC,28-Apr-2016,350.0,CE,1.95,4.0,1.95,3.85,3.85,963,5447.15,457600,238400,01-APR-2016
OPTSTK,ITC,28-Apr-2016,355.0,CE,2.55,2.95,2.2,2.7,2.7,91,520.57,48000,44800,01-APR-2016
OPTSTK,ITC,28-Apr-2016,360.0,CE,1.8,2.1,1.55,1.85,1.85,256,1481.95,201600,179200,01-APR-2016
OPTSTK,ITC,28-Apr-2016,365.0,CE,0.5,1.3,0.5,1.2,1.2,17,99.58,24000,24000,01-APR-2016
OPTSTK,ITC,28-Apr-2016,370.0,CE,1.0,1.1,0.85,0.95,0.95,30,178.05,32000,32000,01-APR-2016
OPTSTK,ITC,28-Apr-2016,375.0,CE,0.65,0.65,0.65,0.65,0.65,4,24.04,6400,6400,01-APR-2016
OPTSTK,ITC,28-Apr-2016,380.0,CE,0.6,0.6,0.6,0.6,0.6,1,6.08,1600,1600,01-APR-2016
OPTSTK,ITC,28-Apr-2016,280.0,PE,0.3,0.3,0.25,0.3,0.3,9,40.36,17600,6400,01-APR-2016
OPTSTK,ITC,28-Apr-2016,290.0,PE,0.5,0.5,0.45,0.45,0.45,3,13.94,3200,1600,01-APR-2016
OPTSTK,ITC,28-Apr-2016,300.0,PE,1.0,1.05,0.7,0.75,0.75,55,264.78,124800,51200,01-APR-2016
OPTSTK,ITC,28-Apr-2016,305.0,PE,1.2,1.45,1.05,1.15,1.15,20,98.0,27200,20800,01-APR-2016
OPTSTK,ITC,28-Apr-2016,310.0,PE,2.35,2.35,1.35,1.5,1.5,126,628.47,132800,73600,01-APR-2016
OPTSTK,ITC,28-Apr-2016,315.0,PE,2.6,2.7,2.05,2.1,2.1,47,238.75,70400,17600,01-APR-2016
OPTSTK,ITC,28-Apr-2016,320.0,PE,3.9,4.45,2.85,3.0,3.0,246,1273.17,206400,92800,01-APR-2016
OPTSTK,ITC,28-Apr-2016,325.0,PE,6.0,6.1,3.95,4.1,4.1,138,728.04,118400,86400,01-APR-2016
OPTSTK,ITC,28-Apr-2016,330.0,PE,8.75,8.8,5.4,5.65,5.65,596,3208.11,790400,99200,01-APR-2016
OPTSTK,ITC,28-Apr-2016,335.0,PE,8.9,9.45,7.5,7.95,7.95,81,445.19,75200,60800,01-APR-2016
OPTSTK,ITC,28-Apr-2016,340.0,PE,11.95,12.3,10.95,11.35,11.35,37,208.27,60800,43200,01-APR-2016
OPTSTK,ITC,28-Apr-2016,345.0,PE,15.0,15.0,15.0,15.0,15.0,1,5.76,4800,1600,01-APR-2016
OPTSTK,ITC,28-Apr-2016,350.0,PE,18.05,18.25,18.05,18.25,18.25,2,11.78,17600,0,01-APR-2016
OPTSTK,ITC,28-Apr-2016,365.0,PE,34.65,34.65,34.65,34.65,34.65,1,6.39,1600,1600,01-APR-2016
OPTSTK,ITC,26-May-2016,320.0,PE,6.0,6.0,6.0,6.0,6.0,1,5.21,1600,1600,01-APR-2016
OPTSTK,JETAIRWAYS,28-Apr-2016,500.0,CE,65.55,65.6,65.55,65.6,65.6,2,10.18,2700,1800,01-APR-2016
OPTSTK,JETAIRWAYS,28-Apr-2016,520.0,CE,58.0,61.6,54.8,60.55,60.55,7,36.43,10800,0,01-APR-2016
OPTSTK,JETAIRWAYS,28-Apr-2016,540.0,CE,30.0,48.0,30.0,46.5,46.5,80,417.35,62100,20700,01-APR-2016
OPTSTK,JETAIRWAYS,28-Apr-2016,560.0,CE,22.45,35.95,21.6,34.3,34.3,837,4453.66,144900,63900,01-APR-2016
OPTSTK,JETAIRWAYS,28-Apr-2016,580.0,CE,14.95,26.3,14.95,24.55,24.55,566,3070.63,120600,57600,01-APR-2016
OPTSTK,JETAIRWAYS,28-Apr-2016,600.0,CE,10.35,19.8,9.9,16.95,16.95,987,5472.71,292500,209700,01-APR-2016
OPTSTK,JETAIRWAYS,28-Apr-2016,620.0,CE,6.5,14.5,6.5,11.4,11.4,254,1443.18,99900,88200,01-APR-2016
OPTSTK,JETAIRWAYS,28-Apr-2016,640.0,CE,6.3,10.25,6.3,8.0,8.0,57,332.4,27000,24300,01-APR-2016
OPTSTK,JETAIRWAYS,28-Apr-2016,660.0,CE,5.0,5.4,4.95,5.1,5.1,9,53.86,5400,4500,01-APR-2016
OPTSTK,JETAIRWAYS,28-Apr-2016,680.0,CE,5.0,5.75,3.45,4.25,4.25,15,92.37,9900,9900,01-APR-2016
OPTSTK,JETAIRWAYS,28-Apr-2016,700.0,CE,3.2,3.2,2.7,2.85,2.85,14,88.57,15300,12600,01-APR-2016
OPTSTK,JETAIRWAYS,28-Apr-2016,440.0,PE,3.0,3.0,3.0,3.0,3.0,9,35.88,6300,900,01-APR-2016
OPTSTK,JETAIRWAYS,28-Apr-2016,460.0,PE,4.7,4.7,2.8,2.85,2.85,16,66.78,11700,10800,01-APR-2016
OPTSTK,JETAIRWAYS,28-Apr-2016,480.0,PE,7.2,8.0,4.3,4.75,4.75,70,306.25,18900,8100,01-APR-2016
OPTSTK,JETAIRWAYS,28-Apr-2016,500.0,PE,11.1,11.8,6.55,7.05,7.05,168,770.18,62100,11700,01-APR-2016
OPTSTK,JETAIRWAYS,28-Apr-2016,520.0,PE,16.15,17.75,10.0,10.95,10.95,131,629.27,42300,16200,01-APR-2016
OPTSTK,JETAIRWAYS,28-Apr-2016,540.0,PE,30.05,30.1,15.0,16.35,16.35,263,1327.98,112500,41400,01-APR-2016
OPTSTK,JETAIRWAYS,28-Apr-2016,560.0,PE,32.15,32.7,22.0,23.3,23.3,112,590.76,50400,48600,01-APR-2016
OPTSTK,JETAIRWAYS,28-Apr-2016,580.0,PE,39.85,39.85,39.85,39.85,39.85,1,5.57,1800,0,01-APR-2016
OPTSTK,JINDALSTEL,28-Apr-2016,50.0,CE,11.7,11.7,11.7,11.7,11.7,1,4.31,56000,0,01-APR-2016
OPTSTK,JINDALSTEL,28-Apr-2016,55.0,CE,7.2,10.75,7.2,9.9,9.9,12,53.79,287000,0,01-APR-2016
OPTSTK,JINDALSTEL,28-Apr-2016,60.0,CE,4.2,7.95,4.1,6.4,6.4,176,813.57,644000,-35000,01-APR-2016
OPTSTK,JINDALSTEL,28-Apr-2016,65.0,CE,2.45,5.2,2.3,3.95,3.95,663,3203.02,1120000,427000,01-APR-2016
OPTSTK,JINDALSTEL,28-Apr-2016,70.0,CE,1.25,3.25,1.25,2.25,2.25,538,2732.55,987000,504000,01-APR-2016
OPTSTK,JINDALSTEL,28-Apr-2016,75.0,CE,0.9,2.0,0.85,1.3,1.3,211,1130.86,399000,343000,01-APR-2016
OPTSTK,JINDALSTEL,28-Apr-2016,80.0,CE,0.55,1.25,0.5,0.75,0.75,120,679.9,294000,266000,01-APR-2016
OPTSTK,JINDALSTEL,28-Apr-2016,85.0,CE,0.3,0.75,0.3,0.45,0.45,34,203.51,175000,175000,01-APR-2016
OPTSTK,JINDALSTEL,28-Apr-2016,90.0,CE,0.25,0.45,0.25,0.25,0.25,61,385.83,294000,294000,01-APR-2016
OPTSTK,JINDALSTEL,28-Apr-2016,95.0,CE,0.15,0.25,0.15,0.25,0.25,5,33.32,35000,35000,01-APR-2016
OPTSTK,JINDALSTEL,28-Apr-2016,100.0,CE,0.2,0.2,0.2,0.2,0.2,4,28.05,28000,28000,01-APR-2016
OPTSTK,JINDALSTEL,28-Apr-2016,45.0,PE,0.3,0.3,0.25,0.25,0.25,5,15.85,21000,-28000,01-APR-2016
OPTSTK,JINDALSTEL,28-Apr-2016,50.0,PE,0.75,0.8,0.45,0.45,0.45,18,63.68,175000,56000,01-APR-2016
OPTSTK,JINDALSTEL,28-Apr-2016,55.0,PE,1.9,2.3,1.05,1.15,1.15,69,272.24,392000,217000,01-APR-2016
OPTSTK,JINDALSTEL,28-Apr-2016,60.0,PE,3.7,3.9,2.3,2.6,2.6,186,816.45,672000,385000,01-APR-2016
OPTSTK,JINDALSTEL,28-Apr-2016,65.0,PE,4.75,5.05,4.45,4.9,4.9,44,214.91,189000,147000,01-APR-2016
OPTSTK,JINDALSTEL,28-Apr-2016,100.0,PE,39.15,39.15,39.1,39.1,39.1,2,19.47,28000,0,01-APR-2016
OPTSTK,JISLJALEQS,28-Apr-2016,60.0,CE,3.45,3.9,3.1,3.25,3.25,46,233.69,376000,80000,01-APR-2016
OPTSTK,JISLJALEQS,28-Apr-2016,62.5,CE,2.45,2.55,2.1,2.15,2.15,7,36.33,112000,24000,01-APR-2016
OPTSTK,JISLJALEQS,28-Apr-2016,65.0,CE,2.0,2.0,1.3,1.4,1.4,64,340.72,536000,168000,01-APR-2016
OPTSTK,JISLJALEQS,28-Apr-2016,67.5,CE,1.1,1.15,0.9,0.9,0.9,3,16.45,32000,-8000,01-APR-2016
OPTSTK,JISLJALEQS,28-Apr-2016,70.0,CE,0.7,0.8,0.5,0.5,0.5,33,186.37,280000,104000,01-APR-2016
OPTSTK,JISLJALEQS,28-Apr-2016,72.5,CE,0.25,0.25,0.25,0.25,0.25,4,23.28,40000,32000,01-APR-2016
OPTSTK,JISLJALEQS,28-Apr-2016,75.0,CE,0.25,0.25,0.2,0.2,0.2,3,18.05,96000,16000,01-APR-2016
OPTSTK,JISLJALEQS,28-Apr-2016,50.0,PE,0.25,0.3,0.25,0.3,0.3,4,16.08,48000,32000,01-APR-2016
OPTSTK,JISLJALEQS,28-Apr-2016,52.5,PE,0.5,0.5,0.5,0.5,0.5,1,4.24,48000,8000,01-APR-2016
OPTSTK,JISLJALEQS,28-Apr-2016,55.0,PE,1.0,1.0,1.0,1.0,1.0,3,13.44,64000,16000,01-APR-2016
OPTSTK,JISLJALEQS,28-Apr-2016,60.0,PE,2.7,3.0,2.6,2.7,2.7,7,35.14,56000,24000,01-APR-2016
OPTSTK,JPASSOCIAT,28-Apr-2016,5.0,CE,3.95,3.95,3.8,3.95,3.95,8,34.15,240000,-240000,01-APR-2016
OPTSTK,JPASSOCIAT,28-Apr-2016,7.5,CE,0.8,1.7,0.8,1.35,1.35,182,772.1,2928000,-48000,01-APR-2016
OPTSTK,JPASSOCIAT,28-Apr-2016,10.0,CE,0.25,0.4,0.2,0.3,0.3,988,4890.43,15264000,10944000,01-APR-2016
OPTSTK,JPASSOCIAT,28-Apr-2016,12.5,CE,0.05,0.1,0.05,0.1,0.1,115,694.89,5712000,3984000,01-APR-2016
OPTSTK,JPASSOCIAT,28-Apr-2016,5.0,PE,0.05,0.05,0.05,0.05,0.05,6,14.54,624000,240000,01-APR-2016
OPTSTK,JPASSOCIAT,28-Apr-2016,7.5,PE,0.5,0.5,0.25,0.25,0.25,100,373.87,2256000,1968000,01-APR-2016
OPTSTK,JPASSOCIAT,28-Apr-2016,10.0,PE,2.15,2.15,1.5,1.75,1.75,9,50.32,576000,240000,01-APR-2016
OPTSTK,JPASSOCIAT,28-Apr-2016,12.5,PE,3.8,3.8,3.8,3.8,3.8,1,7.82,336000,48000,01-APR-2016
OPTSTK,JPASSOCIAT,28-Apr-2016,15.0,PE,6.1,6.1,6.05,6.05,6.05,5,50.59,480000,240000,01-APR-2016
OPTSTK,JPASSOCIAT,26-May-2016,10.0,CE,0.7,0.7,0.7,0.7,0.7,1,5.13,0,-48000,01-APR-2016
OPTSTK,JPASSOCIAT,26-May-2016,5.0,PE,0.05,0.05,0.05,0.05,0.05,1,2.42,240000,-48000,01-APR-2016
OPTSTK,JSWENERGY,28-Apr-2016,67.5,CE,4.15,4.15,4.15,4.15,4.15,1,4.29,18000,6000,01-APR-2016
OPTSTK,JSWENERGY,28-Apr-2016,70.0,CE,2.6,2.6,2.6,2.6,2.6,1,4.35,30000,6000,01-APR-2016
OPTSTK,JSWENERGY,28-Apr-2016,72.5,CE,1.8,1.8,1.5,1.65,1.65,6,26.71,30000,30000,01-APR-2016
OPTSTK,JSWENERGY,28-Apr-2016,75.0,CE,1.65,1.65,1.2,1.2,1.2,3,13.74,156000,12000,01-APR-2016
OPTSTK,JSWENERGY,28-Apr-2016,62.5,PE,0.95,0.95,0.95,0.95,0.95,2,7.61,18000,12000,01-APR-2016
OPTSTK,JSWENERGY,28-Apr-2016,65.0,PE,1.45,1.65,1.45,1.65,1.65,5,19.98,150000,0,01-APR-2016
OPTSTK,JSWENERGY,28-Apr-2016,70.0,PE,3.7,3.7,3.7,3.7,3.7,1,4.42,66000,6000,01-APR-2016
OPTSTK,JSWSTEEL,28-Apr-2016,1140.0,CE,136.2,136.2,136.2,136.2,136.2,1,7.65,6000,600,01-APR-2016
OPTSTK,JSWSTEEL,28-Apr-2016,1200.0,CE,87.75,87.75,79.3,83.85,83.85,5,38.49,17400,1200,01-APR-2016
OPTSTK,JSWSTEEL,28-Apr-2016,1240.0,CE,56.5,56.5,53.65,53.65,53.65,2,15.54,25200,0,01-APR-2016
OPTSTK,JSWSTEEL,28-Apr-2016,1260.0,CE,47.35,53.85,41.0,46.15,46.15,36,282.54,22200,4200,01-APR-2016
OPTSTK,JSWSTEEL,28-Apr-2016,1280.0,CE,41.5,44.5,31.85,34.65,34.65,56,442.99,28200,13200,01-APR-2016
OPTSTK,JSWSTEEL,28-Apr-2016,1300.0,CE,32.65,34.3,24.0,26.85,26.85,122,972.58,69000,18600,01-APR-2016
OPTSTK,JSWSTEEL,28-Apr-2016,1320.0,CE,23.05,23.05,18.0,20.0,20.0,31,249.16,18000,9000,01-APR-2016
OPTSTK,JSWSTEEL,28-Apr-2016,1340.0,CE,16.85,18.85,12.75,14.3,14.3,81,659.0,62400,4200,01-APR-2016
OPTSTK,JSWSTEEL,28-Apr-2016,1360.0,CE,9.5,14.15,9.5,10.75,10.75,25,205.62,13800,4800,01-APR-2016
OPTSTK,JSWSTEEL,28-Apr-2016,1380.0,CE,8.2,8.2,6.25,6.25,6.25,6,49.92,4200,3600,01-APR-2016
OPTSTK,JSWSTEEL,28-Apr-2016,1400.0,CE,6.3,6.3,5.5,5.5,5.5,3,25.3,2400,1800,01-APR-2016
OPTSTK,JSWSTEEL,28-Apr-2016,1000.0,PE,0.8,1.0,0.8,1.0,1.0,6,36.03,5400,3000,01-APR-2016
OPTSTK,JSWSTEEL,28-Apr-2016,1100.0,PE,3.0,4.5,3.0,4.5,4.5,5,33.11,21000,0,01-APR-2016
OPTSTK,JSWSTEEL,28-Apr-2016,1140.0,PE,7.0,7.0,7.0,7.0,7.0,1,6.88,3000,600,01-APR-2016
OPTSTK,JSWSTEEL,28-Apr-2016,1160.0,PE,10.0,10.0,8.55,8.55,8.55,6,42.1,4800,1800,01-APR-2016
OPTSTK,JSWSTEEL,28-Apr-2016,1180.0,PE,13.8,13.9,10.55,10.8,10.8,5,35.77,7200,3000,01-APR-2016
OPTSTK,JSWSTEEL,28-Apr-2016,1200.0,PE,17.0,19.2,14.0,14.95,14.95,64,467.32,47400,7800,01-APR-2016
OPTSTK,JSWSTEEL,28-Apr-2016,1220.0,PE,19.05,25.45,19.05,20.15,20.15,27,201.18,15600,3000,01-APR-2016
OPTSTK,JSWSTEEL,28-Apr-2016,1240.0,PE,25.0,31.85,25.0,29.45,29.45,31,236.14,16200,1200,01-APR-2016
OPTSTK,JSWSTEEL,28-Apr-2016,1250.0,PE,32.0,32.0,32.0,32.0,32.0,1,7.69,600,600,01-APR-2016
OPTSTK,JSWSTEEL,28-Apr-2016,1260.0,PE,35.0,40.8,30.0,34.55,34.55,72,560.44,18000,4800,01-APR-2016
OPTSTK,JSWSTEEL,28-Apr-2016,1280.0,PE,43.6,52.0,41.3,42.75,42.75,25,198.71,12000,4800,01-APR-2016
OPTSTK,JSWSTEEL,28-Apr-2016,1300.0,PE,52.85,61.0,51.5,61.0,61.0,22,178.95,3000,600,01-APR-2016
OPTSTK,JSWSTEEL,28-Apr-2016,1320.0,PE,71.6,71.6,71.6,71.6,71.6,1,8.34,600,0,01-APR-2016
OPTSTK,JSWSTEEL,28-Apr-2016,1340.0,PE,80.2,80.2,80.2,80.2,80.2,1,8.52,1200,600,01-APR-2016
OPTSTK,JUBLFOOD,28-Apr-2016,1300.0,CE,62.0,67.5,52.0,54.7,54.7,112,456.46,8400,4800,01-APR-2016
OPTSTK,JUBLFOOD,28-Apr-2016,1350.0,CE,40.0,40.0,39.0,39.0,39.0,6,25.01,1800,900,01-APR-2016
OPTSTK,JUBLFOOD,28-Apr-2016,1400.0,CE,25.0,29.85,21.0,21.1,21.1,12,51.27,2400,1800,01-APR-2016
OPTSTK,JUBLFOOD,28-Apr-2016,1200.0,PE,16.25,16.25,16.25,16.25,16.25,1,3.64,1800,0,01-APR-2016
OPTSTK,JUSTDIAL,28-Apr-2016,650.0,CE,89.8,89.85,85.05,87.1,87.1,9,33.18,10000,0,01-APR-2016
OPTSTK,JUSTDIAL,28-Apr-2016,700.0,CE,59.0,59.0,49.55,54.9,54.9,48,180.77,20000,7500,01-APR-2016
OPTSTK,JUSTDIAL,28-Apr-2016,750.0,CE,30.3,34.25,28.5,31.6,31.6,203,793.36,103000,28500,01-APR-2016
OPTSTK,JUSTDIAL,28-Apr-2016,800.0,CE,18.25,20.65,15.0,16.4,16.4,409,1671.74,162500,80000,01-APR-2016
OPTSTK,JUSTDIAL,28-Apr-2016,850.0,CE,11.1,11.15,8.6,8.8,8.8,113,485.66,39000,18500,01-APR-2016
OPTSTK,JUSTDIAL,28-Apr-2016,900.0,CE,5.85,7.0,4.5,4.75,4.75,49,221.9,19500,12000,01-APR-2016
OPTSTK,JUSTDIAL,28-Apr-2016,1000.0,CE,2.3,2.3,1.65,1.8,1.8,92,460.99,44500,44500,01-APR-2016
OPTSTK,JUSTDIAL,28-Apr-2016,350.0,PE,0.7,0.7,0.7,0.7,0.7,1,1.75,1500,500,01-APR-2016
OPTSTK,JUSTDIAL,28-Apr-2016,400.0,PE,1.45,1.65,1.35,1.55,1.55,8,16.06,7500,2500,01-APR-2016
OPTSTK,JUSTDIAL,28-Apr-2016,500.0,PE,4.4,5.0,4.2,4.75,4.75,8,20.17,31500,3500,01-APR-2016
OPTSTK,JUSTDIAL,28-Apr-2016,550.0,PE,8.95,9.85,7.2,7.75,7.75,32,89.34,26000,6500,01-APR-2016
OPTSTK,JUSTDIAL,28-Apr-2016,600.0,PE,20.55,20.55,12.95,13.65,13.65,57,175.19,23500,11000,01-APR-2016
OPTSTK,JUSTDIAL,28-Apr-2016,650.0,PE,28.0,32.0,22.0,24.4,24.4,104,351.4,27000,14000,01-APR-2016
OPTSTK,JUSTDIAL,28-Apr-2016,700.0,PE,44.05,49.0,39.05,40.65,40.65,91,338.25,33000,15500,01-APR-2016
OPTSTK,JUSTDIAL,28-Apr-2016,750.0,PE,82.75,82.75,63.8,65.65,65.65,13,53.36,10000,1000,01-APR-2016
OPTSTK,JUSTDIAL,28-Apr-2016,800.0,PE,113.3,113.3,113.3,113.3,113.3,1,4.56,500,500,01-APR-2016
OPTSTK,KOTAKBANK,28-Apr-2016,660.0,CE,36.0,38.0,34.0,35.6,35.6,8,38.93,3500,2100,01-APR-2016
OPTSTK,KOTAKBANK,28-Apr-2016,670.0,CE,28.4,30.7,27.95,30.7,30.7,5,24.45,1400,0,01-APR-2016
OPTSTK,KOTAKBANK,28-Apr-2016,680.0,CE,24.25,26.45,21.0,22.55,22.55,49,241.45,51800,11900,01-APR-2016
OPTSTK,KOTAKBANK,28-Apr-2016,690.0,CE,19.65,21.0,17.5,17.85,17.85,58,287.84,32900,14000,01-APR-2016
OPTSTK,KOTAKBANK,28-Apr-2016,700.0,CE,15.65,16.7,13.85,14.2,14.2,81,405.35,44800,4200,01-APR-2016
OPTSTK,KOTAKBANK,28-Apr-2016,710.0,CE,12.1,13.2,10.6,11.15,11.15,24,121.24,23100,9800,01-APR-2016
OPTSTK,KOTAKBANK,28-Apr-2016,720.0,CE,9.35,10.45,7.6,8.15,8.15,33,168.3,15400,2100,01-APR-2016
OPTSTK,KOTAKBANK,28-Apr-2016,730.0,CE,6.6,6.6,6.05,6.05,6.05,2,10.3,2100,0,01-APR-2016
OPTSTK,KOTAKBANK,28-Apr-2016,740.0,CE,5.15,5.15,4.15,4.55,4.55,4,20.84,2800,2800,01-APR-2016
OPTSTK,KOTAKBANK,28-Apr-2016,750.0,CE,3.85,3.85,3.85,3.85,3.85,6,31.66,5600,4200,01-APR-2016
OPTSTK,KOTAKBANK,28-Apr-2016,600.0,PE,2.5,2.5,2.2,2.2,2.2,7,29.51,96600,3500,01-APR-2016
OPTSTK,KOTAKBANK,28-Apr-2016,610.0,PE,3.15,3.15,3.15,3.15,3.15,4,17.16,2800,2100,01-APR-2016
OPTSTK,KOTAKBANK,28-Apr-2016,620.0,PE,4.2,4.2,4.2,4.2,4.2,4,17.47,4200,0,01-APR-2016
OPTSTK,KOTAKBANK,28-Apr-2016,630.0,PE,5.5,5.5,5.5,5.5,5.5,4,17.79,7000,2800,01-APR-2016
OPTSTK,KOTAKBANK,28-Apr-2016,640.0,PE,6.95,7.45,6.35,6.35,6.35,9,40.74,7700,6300,01-APR-2016
OPTSTK,KOTAKBANK,28-Apr-2016,650.0,PE,9.5,10.4,9.0,9.35,9.35,35,161.56,20300,12600,01-APR-2016
OPTSTK,KOTAKBANK,28-Apr-2016,660.0,PE,11.15,13.6,11.15,12.7,12.7,14,65.9,7700,2800,01-APR-2016
OPTSTK,KOTAKBANK,28-Apr-2016,670.0,PE,16.35,16.75,14.6,16.0,16.0,33,158.52,14700,9800,01-APR-2016
OPTSTK,KOTAKBANK,28-Apr-2016,680.0,PE,20.9,22.05,17.95,20.4,20.4,70,343.06,25900,13300,01-APR-2016
OPTSTK,KOTAKBANK,28-Apr-2016,690.0,PE,25.35,26.1,25.35,26.1,26.1,7,35.07,18900,0,01-APR-2016
OPTSTK,KOTAKBANK,28-Apr-2016,730.0,PE,54.25,54.25,54.25,54.25,54.25,1,5.48,700,700,01-APR-2016
OPTSTK,KPIT,28-Apr-2016,155.0,CE,5.5,5.5,4.2,4.2,4.2,15,96.04,52000,52000,01-APR-2016
OPTSTK,KPIT,28-Apr-2016,160.0,CE,3.0,3.15,3.0,3.15,3.15,3,19.57,12000,8000,01-APR-2016
OPTSTK,KPIT,28-Apr-2016,145.0,PE,3.75,3.8,3.55,3.7,3.7,8,47.57,28000,28000,01-APR-2016
OPTSTK,KSCL,28-Apr-2016,380.0,CE,21.0,24.0,19.0,23.35,23.35,53,160.16,27000,-14250,01-APR-2016
OPTSTK,KSCL,28-Apr-2016,400.0,CE,13.0,15.8,12.0,14.05,14.05,43,133.09,54000,22500,01-APR-2016
OPTSTK,KSCL,28-Apr-2016,420.0,CE,9.0,9.0,9.0,9.0,9.0,1,3.21,1500,750,01-APR-2016
OPTSTK,KSCL,28-Apr-2016,440.0,CE,5.5,5.9,5.0,5.9,5.9,3,10.02,6000,750,01-APR-2016
OPTSTK,KSCL,28-Apr-2016,340.0,PE,7.0,7.0,7.0,7.0,7.0,1,2.6,750,750,01-APR-2016
OPTSTK,KSCL,28-Apr-2016,360.0,PE,12.0,12.0,12.0,12.0,12.0,1,2.79,1500,750,01-APR-2016
OPTSTK,KSCL,28-Apr-2016,380.0,PE,19.7,19.7,19.7,19.7,19.7,1,2.99,4500,750,01-APR-2016
OPTSTK,KTKBANK,28-Apr-2016,100.0,CE,6.5,7.75,6.5,7.75,7.75,9,38.49,52000,20000,01-APR-2016
